date,close,change,volume,value,name
2021-01-12T00:00:00,12475.0,-225.0,2594900.0,32499067500.0,AALI
2021-01-13T00:00:00,12300.0,-175.0,3961000.0,48933720000.0,AALI
2021-01-14T00:00:00,12400.0,100.0,6309900.0,78145302500.0,AALI
2021-01-15T00:00:00,12100.0,-300.0,5405200.0,66102000000.0,AALI
2021-01-18T00:00:00,11625.0,-475.0,5769300.0,68046947500.0,AALI
2021-01-19T00:00:00,11700.0,75.0,6035600.0,70717057500.0,AALI
2021-01-20T00:00:00,11800.0,100.0,4327900.0,51109095000.0,AALI
2021-01-21T00:00:00,11825.0,25.0,4432300.0,52618322500.0,AALI
2021-01-22T00:00:00,11650.0,-175.0,6150900.0,72324417500.0,AALI
2021-01-25T00:00:00,11175.0,-475.0,3776100.0,42608787500.0,AALI
2021-01-26T00:00:00,10900.0,-275.0,3119700.0,34616542500.0,AALI
2021-01-27T00:00:00,11500.0,600.0,2947800.0,33103422500.0,AALI
2021-01-28T00:00:00,11050.0,-450.0,2939800.0,33114617500.0,AALI
2021-01-29T00:00:00,11175.0,125.0,2663600.0,29570767500.0,AALI
2021-02-01T00:00:00,11500.0,325.0,2676700.0,30188537500.0,AALI
2021-02-02T00:00:00,11150.0,-350.0,3231000.0,37152960000.0,AALI
2021-02-03T00:00:00,11000.0,-150.0,2163400.0,23959382500.0,AALI
2021-02-04T00:00:00,10950.0,-50.0,1184300.0,12987930000.0,AALI
2021-02-05T00:00:00,11200.0,250.0,1920900.0,21526312500.0,AALI
2021-02-08T00:00:00,11300.0,100.0,891700.0,10068927500.0,AALI
2021-02-09T00:00:00,11450.0,150.0,2679400.0,30683390000.0,AALI
2021-02-10T00:00:00,11450.0,0.0,1248400.0,14274315000.0,AALI
2021-02-11T00:00:00,11325.0,-125.0,707700.0,8042922500.0,AALI
2021-02-15T00:00:00,11200.0,-125.0,942500.0,10627302500.0,AALI
2021-02-16T00:00:00,11350.0,150.0,2032900.0,23257435000.0,AALI
2021-02-17T00:00:00,11025.0,-325.0,2389200.0,26591167500.0,AALI
2021-02-18T00:00:00,11050.0,25.0,661700.0,7348800000.0,AALI
2021-02-19T00:00:00,10925.0,-125.0,802500.0,8807820000.0,AALI
2021-02-22T00:00:00,11025.0,100.0,432100.0,4754425000.0,AALI
2021-02-23T00:00:00,10975.0,-50.0,601300.0,6602232500.0,AALI
2021-02-24T00:00:00,11325.0,350.0,3083000.0,34343232500.0,AALI
2021-02-25T00:00:00,11325.0,0.0,3336600.0,38180580000.0,AALI
2021-02-26T00:00:00,11250.0,-75.0,3136100.0,34749560000.0,AALI
2021-03-01T00:00:00,11250.0,0.0,1253700.0,14086375000.0,AALI
2021-03-02T00:00:00,11050.0,-200.0,1108800.0,12321330000.0,AALI
2021-03-03T00:00:00,10975.0,-75.0,1196100.0,13148547500.0,AALI
2021-03-04T00:00:00,10950.0,-25.0,767700.0,8422477500.0,AALI
2021-03-05T00:00:00,10850.0,-100.0,1541800.0,16692545000.0,AALI
2021-03-08T00:00:00,11175.0,325.0,2078600.0,23155325000.0,AALI
2021-03-09T00:00:00,11125.0,-50.0,2210700.0,24832592500.0,AALI
2021-03-10T00:00:00,11000.0,-125.0,701600.0,7748217500.0,AALI
2021-03-12T00:00:00,11300.0,300.0,4875600.0,55618482500.0,AALI
2021-03-15T00:00:00,11375.0,75.0,3955900.0,45800547500.0,AALI
2021-03-16T00:00:00,11200.0,-175.0,1297100.0,14636292500.0,AALI
2021-03-17T00:00:00,11050.0,-150.0,1008500.0,11149812500.0,AALI
2021-03-18T00:00:00,11050.0,0.0,1361800.0,15079510000.0,AALI
2021-03-19T00:00:00,10850.0,-200.0,3714100.0,40500262500.0,AALI
2021-03-22T00:00:00,10800.0,-50.0,1960900.0,21238057500.0,AALI
2021-03-23T00:00:00,10850.0,50.0,1369400.0,14867617500.0,AALI
2021-03-24T00:00:00,10650.0,-200.0,1461500.0,15680885000.0,AALI
2021-03-25T00:00:00,10650.0,0.0,699700.0,7439167500.0,AALI
2021-03-26T00:00:00,10775.0,125.0,809900.0,8720840000.0,AALI
2021-03-29T00:00:00,10600.0,-175.0,539300.0,5775475000.0,AALI
2021-03-30T00:00:00,10175.0,-425.0,2156900.0,22251997500.0,AALI
2021-03-31T00:00:00,10025.0,-150.0,1804500.0,18104740000.0,AALI
2021-04-01T00:00:00,10300.0,275.0,937400.0,9582877500.0,AALI
2021-04-05T00:00:00,10300.0,0.0,497300.0,5115432500.0,AALI
2021-04-06T00:00:00,10300.0,0.0,557300.0,5775827500.0,AALI
2021-04-07T00:00:00,10300.0,0.0,327900.0,3387305000.0,AALI
2021-04-08T00:00:00,10200.0,-100.0,1439800.0,14590945000.0,AALI
2021-04-09T00:00:00,10200.0,0.0,369800.0,3776767500.0,AALI
2021-04-12T00:00:00,9975.0,-225.0,1258900.0,12607770000.0,AALI
2021-04-13T00:00:00,9825.0,-150.0,1564800.0,15451690000.0,AALI
2021-04-14T00:00:00,9975.0,150.0,879400.0,8742690000.0,AALI
2021-04-15T00:00:00,9975.0,0.0,840600.0,8417977500.0,AALI
2021-04-16T00:00:00,9950.0,-25.0,684100.0,6817552500.0,AALI
2021-04-19T00:00:00,9700.0,-250.0,3439700.0,33739545000.0,AALI
2021-04-20T00:00:00,9525.0,-175.0,3833800.0,36696360000.0,AALI
2021-04-21T00:00:00,9800.0,275.0,2330000.0,22640987500.0,AALI
2021-04-22T00:00:00,9475.0,-325.0,6950800.0,66006707500.0,AALI
2021-04-23T00:00:00,9425.0,-50.0,1625400.0,15322690000.0,AALI
2021-04-26T00:00:00,9275.0,-150.0,1747700.0,16273317500.0,AALI
2021-04-27T00:00:00,9350.0,75.0,3259800.0,30070702500.0,AALI
2021-04-28T00:00:00,9300.0,-50.0,980600.0,9178715000.0,AALI
2021-04-29T00:00:00,9275.0,-25.0,1141000.0,10606962500.0,AALI
2021-04-30T00:00:00,9325.0,50.0,3347100.0,31425077500.0,AALI
2021-05-03T00:00:00,9425.0,100.0,1068900.0,9986345000.0,AALI
2021-05-04T00:00:00,9675.0,250.0,3141300.0,30213950000.0,AALI
2021-05-05T00:00:00,9950.0,275.0,3402600.0,33617170000.0,AALI
2021-05-06T00:00:00,9750.0,-200.0,1053900.0,10361735000.0,AALI
2021-05-07T00:00:00,9725.0,-25.0,1115600.0,10921307500.0,AALI
2021-05-10T00:00:00,10450.0,725.0,8025300.0,81124850000.0,AALI
2021-05-11T00:00:00,10150.0,-300.0,3557200.0,36153332500.0,AALI
2021-05-17T00:00:00,10000.0,-150.0,3934400.0,39472267500.0,AALI
2021-05-18T00:00:00,10000.0,0.0,2070500.0,20657597500.0,AALI
2021-05-19T00:00:00,9775.0,-225.0,2121300.0,20965882500.0,AALI
2021-05-20T00:00:00,9875.0,100.0,2645100.0,26044727500.0,AALI
2021-05-21T00:00:00,9400.0,-475.0,1930800.0,18420642500.0,AALI
2021-05-22T00:00:00,10000.0,600.0,600.0,5725000.0,AALI
2021-05-24T00:00:00,8800.0,-600.0,5672800.0,50876292500.0,AALI
2021-05-25T00:00:00,8775.0,-25.0,4923400.0,43890950000.0,AALI
2021-05-27T00:00:00,8825.0,50.0,1860900.0,16490987500.0,AALI
2021-05-28T00:00:00,8775.0,-50.0,1072200.0,9444245000.0,AALI
2021-05-31T00:00:00,8825.0,50.0,791400.0,7005672500.0,AALI
2021-06-02T00:00:00,9075.0,250.0,2188500.0,19736967500.0,AALI
2021-06-03T00:00:00,9200.0,125.0,2495200.0,23020107500.0,AALI
2021-06-04T00:00:00,9175.0,-25.0,1298300.0,11915720000.0,AALI
2021-06-07T00:00:00,9125.0,-50.0,1377700.0,12653895000.0,AALI
2021-06-08T00:00:00,8875.0,-250.0,2981000.0,26563937500.0,AALI
2021-06-09T00:00:00,8900.0,25.0,691400.0,6164367500.0,AALI
2021-06-10T00:00:00,8925.0,25.0,750800.0,6692305000.0,AALI
2021-06-11T00:00:00,8900.0,-25.0,930000.0,8312657500.0,AALI
2021-06-14T00:00:00,8500.0,-400.0,5724100.0,49434920000.0,AALI
2021-06-15T00:00:00,8300.0,-200.0,3508100.0,29194492500.0,AALI
2021-06-16T00:00:00,8400.0,100.0,2307700.0,19379465000.0,AALI
2021-06-17T00:00:00,8275.0,-125.0,1059400.0,8778562500.0,AALI
2021-06-18T00:00:00,8025.0,-250.0,2083000.0,16922062500.0,AALI
2021-06-21T00:00:00,7800.0,-225.0,2400400.0,18706720000.0,AALI
2021-06-22T00:00:00,8050.0,250.0,1783900.0,14468012500.0,AALI
2021-06-23T00:00:00,7775.0,-275.0,3520300.0,27699935000.0,AALI
2021-06-24T00:00:00,7650.0,-125.0,1806500.0,13944792500.0,AALI
2021-06-25T00:00:00,7800.0,150.0,923000.0,7157252500.0,AALI
2021-06-28T00:00:00,7575.0,-225.0,2068500.0,15863722500.0,AALI
2021-06-29T00:00:00,7600.0,25.0,1037900.0,7955650000.0,AALI
2021-06-30T00:00:00,7600.0,0.0,1311400.0,10052712500.0,AALI
2021-07-01T00:00:00,7850.0,250.0,2234000.0,17541020000.0,AALI
2021-07-02T00:00:00,7850.0,0.0,1935900.0,15260332500.0,AALI
2021-07-05T00:00:00,7750.0,-100.0,3541300.0,27896370000.0,AALI
2021-07-06T00:00:00,7875.0,125.0,1169500.0,9186292500.0,AALI
2021-07-07T00:00:00,7725.0,-150.0,1326100.0,10285247500.0,AALI
2021-07-08T00:00:00,7575.0,-150.0,1858700.0,14170992500.0,AALI
2021-07-09T00:00:00,7575.0,0.0,2225800.0,16815470000.0,AALI
2019-07-29T00:00:00,895.0,5.0,63726900.0,57320743000.0,ANTM
2019-07-30T00:00:00,935.0,40.0,84114000.0,78058671000.0,ANTM
2019-07-31T00:00:00,935.0,0.0,48705800.0,45649342500.0,ANTM
2019-08-01T00:00:00,925.0,-10.0,46309500.0,43027395500.0,ANTM
2019-08-02T00:00:00,900.0,-25.0,100773500.0,90954401500.0,ANTM
2019-08-05T00:00:00,860.0,-40.0,83532300.0,73286013000.0,ANTM
2019-08-06T00:00:00,940.0,80.0,247604900.0,225619187000.0,ANTM
2019-08-07T00:00:00,1005.0,65.0,487598800.0,486525378000.0,ANTM
2019-08-08T00:00:00,1020.0,15.0,257680900.0,269092790500.0,ANTM
2019-08-09T00:00:00,1065.0,45.0,240007000.0,252514027500.0,ANTM
2019-08-12T00:00:00,1035.0,-30.0,179863500.0,189444785500.0,ANTM
2019-08-13T00:00:00,1065.0,30.0,175124700.0,187024896500.0,ANTM
2019-08-14T00:00:00,1110.0,45.0,323676500.0,354792921500.0,ANTM
2019-08-15T00:00:00,1120.0,10.0,195784600.0,218198838500.0,ANTM
2019-08-16T00:00:00,1120.0,0.0,141043100.0,160213660000.0,ANTM
2019-08-19T00:00:00,1085.0,-35.0,85735700.0,94206001000.0,ANTM
2019-08-20T00:00:00,1050.0,-35.0,117148500.0,123397078000.0,ANTM
2019-08-21T00:00:00,1070.0,20.0,151189900.0,160028781500.0,ANTM
2019-08-22T00:00:00,1040.0,-30.0,65051200.0,68698673500.0,ANTM
2019-08-23T00:00:00,1015.0,-25.0,87934800.0,89963736000.0,ANTM
2019-08-26T00:00:00,1030.0,15.0,147239400.0,152732096000.0,ANTM
2019-08-27T00:00:00,1020.0,-10.0,69950500.0,72105120000.0,ANTM
2019-08-28T00:00:00,1050.0,30.0,102409700.0,106695076000.0,ANTM
2019-08-29T00:00:00,1055.0,5.0,161352000.0,172388012500.0,ANTM
2019-08-30T00:00:00,1070.0,15.0,100688800.0,107245657000.0,ANTM
2019-09-02T00:00:00,1170.0,100.0,380923500.0,436805263500.0,ANTM
2019-09-03T00:00:00,1110.0,-60.0,184669600.0,209361563500.0,ANTM
2019-09-04T00:00:00,1100.0,-10.0,108867300.0,121495332500.0,ANTM
2019-09-05T00:00:00,1100.0,0.0,109971500.0,121013146500.0,ANTM
2019-09-06T00:00:00,1075.0,-25.0,70609200.0,76476537000.0,ANTM
2019-09-09T00:00:00,1120.0,45.0,153116500.0,170249484500.0,ANTM
2019-09-10T00:00:00,1130.0,10.0,202036800.0,229909425000.0,ANTM
2019-09-11T00:00:00,1125.0,-5.0,65474500.0,73759474000.0,ANTM
2019-09-12T00:00:00,1120.0,-5.0,59565600.0,67051769500.0,ANTM
2019-09-13T00:00:00,1070.0,-50.0,128241500.0,138943675000.0,ANTM
2019-09-16T00:00:00,1050.0,-20.0,95702700.0,101473096500.0,ANTM
2019-09-17T00:00:00,1050.0,0.0,40393900.0,42403610500.0,ANTM
2019-09-18T00:00:00,1065.0,15.0,77525900.0,82841576000.0,ANTM
2019-09-19T00:00:00,1045.0,-20.0,46921500.0,49596725000.0,ANTM
2019-09-20T00:00:00,1065.0,20.0,77305700.0,82046640500.0,ANTM
2019-09-23T00:00:00,1055.0,-10.0,50722600.0,53934311500.0,ANTM
2019-09-24T00:00:00,1015.0,-40.0,104106400.0,106635953000.0,ANTM
2019-09-25T00:00:00,1010.0,-5.0,67498200.0,68578772000.0,ANTM
2019-09-26T00:00:00,1015.0,5.0,70656200.0,72004533000.0,ANTM
2019-09-27T00:00:00,990.0,-25.0,65010900.0,64725456500.0,ANTM
2019-09-30T00:00:00,975.0,-15.0,73819000.0,72500276500.0,ANTM
2019-10-01T00:00:00,955.0,-20.0,70031100.0,68054355000.0,ANTM
2019-10-02T00:00:00,920.0,-35.0,79407500.0,74946896500.0,ANTM
2019-10-03T00:00:00,965.0,45.0,77444800.0,73681453000.0,ANTM
2019-10-04T00:00:00,960.0,-5.0,46452800.0,44823689000.0,ANTM
2019-10-07T00:00:00,955.0,-5.0,45234500.0,43517701500.0,ANTM
2019-10-08T00:00:00,930.0,-25.0,49179800.0,46160712500.0,ANTM
2019-10-09T00:00:00,990.0,60.0,139352700.0,135002214500.0,ANTM
2019-10-10T00:00:00,995.0,5.0,106467700.0,106632899500.0,ANTM
2019-10-11T00:00:00,1015.0,20.0,72275400.0,72953739000.0,ANTM
2019-10-14T00:00:00,1000.0,-15.0,61701300.0,62048660000.0,ANTM
2019-10-15T00:00:00,985.0,-15.0,34088600.0,33616073000.0,ANTM
2019-10-16T00:00:00,960.0,-25.0,85270100.0,83162244000.0,ANTM
2019-10-17T00:00:00,955.0,-5.0,57845600.0,55261591000.0,ANTM
2019-10-18T00:00:00,935.0,-20.0,125613800.0,117768354000.0,ANTM
2019-10-21T00:00:00,925.0,-10.0,80512500.0,75356531000.0,ANTM
2019-10-22T00:00:00,930.0,5.0,50069600.0,46341384500.0,ANTM
2019-10-23T00:00:00,955.0,25.0,74596500.0,70761308000.0,ANTM
2019-10-24T00:00:00,975.0,20.0,108649300.0,105163695500.0,ANTM
2019-10-25T00:00:00,955.0,-20.0,87426200.0,84639139000.0,ANTM
2019-10-28T00:00:00,915.0,-40.0,177588400.0,164435318000.0,ANTM
2019-10-29T00:00:00,925.0,10.0,133909400.0,124831153000.0,ANTM
2019-10-30T00:00:00,930.0,5.0,69322000.0,64576954000.0,ANTM
2019-10-31T00:00:00,890.0,-40.0,126383800.0,114533686500.0,ANTM
2019-11-01T00:00:00,855.0,-35.0,118830800.0,103298457500.0,ANTM
2019-11-04T00:00:00,840.0,-15.0,148393600.0,123583600500.0,ANTM
2019-11-05T00:00:00,835.0,-5.0,80390400.0,67204583500.0,ANTM
2019-11-06T00:00:00,850.0,15.0,109181300.0,92828353500.0,ANTM
2019-11-07T00:00:00,845.0,-5.0,53514100.0,45186837000.0,ANTM
2019-11-08T00:00:00,835.0,-10.0,41949800.0,35127079000.0,ANTM
2019-11-11T00:00:00,830.0,-5.0,28520100.0,23549251500.0,ANTM
2019-11-12T00:00:00,820.0,-10.0,66391100.0,53934660500.0,ANTM
2019-11-13T00:00:00,820.0,0.0,43113100.0,35607220500.0,ANTM
2019-11-14T00:00:00,815.0,-5.0,49980300.0,40626380000.0,ANTM
2019-11-15T00:00:00,825.0,10.0,44594900.0,36775486000.0,ANTM
2019-11-18T00:00:00,820.0,-5.0,24328500.0,19977299500.0,ANTM
2019-11-19T00:00:00,835.0,15.0,35948500.0,29783594500.0,ANTM
2019-11-20T00:00:00,825.0,-10.0,38079700.0,31649656000.0,ANTM
2019-11-21T00:00:00,815.0,-10.0,35867700.0,29428334000.0,ANTM
2019-11-22T00:00:00,810.0,-5.0,27803700.0,22638792000.0,ANTM
2019-11-25T00:00:00,815.0,5.0,19463000.0,15835558500.0,ANTM
2019-11-26T00:00:00,810.0,-5.0,35581900.0,28742556000.0,ANTM
2019-11-27T00:00:00,780.0,-30.0,53831000.0,42632098000.0,ANTM
2019-11-28T00:00:00,750.0,-30.0,56329600.0,42897543000.0,ANTM
2019-11-29T00:00:00,750.0,0.0,46034900.0,34568621500.0,ANTM
2019-12-02T00:00:00,790.0,40.0,68015300.0,52873284500.0,ANTM
2019-12-03T00:00:00,775.0,-15.0,51903700.0,40619807000.0,ANTM
2019-12-04T00:00:00,785.0,10.0,36996800.0,28945199000.0,ANTM
2019-12-05T00:00:00,805.0,20.0,71148200.0,57317624000.0,ANTM
2019-12-06T00:00:00,810.0,5.0,58178100.0,47005775000.0,ANTM
2019-12-09T00:00:00,825.0,15.0,97666600.0,80374252500.0,ANTM
2019-12-10T00:00:00,825.0,0.0,45785500.0,37805762000.0,ANTM
2019-12-11T00:00:00,825.0,0.0,24139700.0,20029790500.0,ANTM
2019-12-12T00:00:00,835.0,10.0,102156900.0,86213317000.0,ANTM
2019-12-13T00:00:00,850.0,15.0,73516800.0,62315976000.0,ANTM
2019-12-16T00:00:00,865.0,15.0,83127000.0,71393498500.0,ANTM
2019-12-17T00:00:00,860.0,-5.0,42848800.0,36603129000.0,ANTM
2019-12-18T00:00:00,830.0,-30.0,56603100.0,47524996000.0,ANTM
2019-12-19T00:00:00,835.0,5.0,43386700.0,36117505000.0,ANTM
2019-12-20T00:00:00,830.0,-5.0,35549100.0,29676927000.0,ANTM
2019-12-23T00:00:00,825.0,-5.0,38930900.0,32445639500.0,ANTM
2019-12-26T00:00:00,840.0,15.0,56216100.0,47276317500.0,ANTM
2019-12-27T00:00:00,835.0,-5.0,34923000.0,29341466500.0,ANTM
2019-12-30T00:00:00,840.0,5.0,25759500.0,21653081500.0,ANTM
2020-01-02T00:00:00,840.0,0.0,26829200.0,22422696000.0,ANTM
2020-01-03T00:00:00,850.0,10.0,52105900.0,44086811000.0,ANTM
2020-01-06T00:00:00,885.0,35.0,153322300.0,135047860000.0,ANTM
2020-01-07T00:00:00,875.0,-10.0,93750600.0,82216794000.0,ANTM
2020-01-08T00:00:00,905.0,30.0,217122000.0,196411622500.0,ANTM
2020-01-09T00:00:00,880.0,-25.0,109423800.0,97021507500.0,ANTM
2020-01-10T00:00:00,885.0,5.0,47623200.0,41771677000.0,ANTM
2020-01-13T00:00:00,870.0,-15.0,47500600.0,41622685000.0,ANTM
2020-01-14T00:00:00,850.0,-20.0,98284800.0,84141619000.0,ANTM
2020-01-15T00:00:00,835.0,-15.0,73346600.0,61845910000.0,ANTM
2020-01-16T00:00:00,845.0,10.0,52551000.0,44601608000.0,ANTM
2020-01-17T00:00:00,840.0,-5.0,36767000.0,30861950500.0,ANTM
2020-01-20T00:00:00,795.0,-45.0,164357600.0,132542186500.0,ANTM
2020-01-21T00:00:00,795.0,0.0,72996000.0,58071698000.0,ANTM
2020-01-22T00:00:00,770.0,-25.0,129107000.0,99874591000.0,ANTM
2020-01-23T00:00:00,780.0,10.0,38416900.0,29926398500.0,ANTM
2020-01-24T00:00:00,785.0,5.0,25277000.0,19806495000.0,ANTM
2020-01-27T00:00:00,750.0,-35.0,92354300.0,69939624500.0,ANTM
2020-01-28T00:00:00,750.0,0.0,81359900.0,60932293500.0,ANTM
2020-01-29T00:00:00,750.0,0.0,38092300.0,28779414500.0,ANTM
2020-01-30T00:00:00,740.0,-10.0,60227100.0,45119717000.0,ANTM
2020-01-31T00:00:00,720.0,-20.0,65280900.0,47410729000.0,ANTM
2020-02-03T00:00:00,715.0,-5.0,45970300.0,32899371500.0,ANTM
2020-02-04T00:00:00,730.0,15.0,49024800.0,35477176500.0,ANTM
2020-02-05T00:00:00,725.0,-5.0,28225000.0,20445265000.0,ANTM
2020-02-06T00:00:00,735.0,10.0,28180200.0,20532533500.0,ANTM
2020-02-07T00:00:00,730.0,-5.0,27156200.0,19803359000.0,ANTM
2020-02-10T00:00:00,720.0,-10.0,50506700.0,36867130500.0,ANTM
2020-02-11T00:00:00,720.0,0.0,21224000.0,15264216000.0,ANTM
2020-02-12T00:00:00,715.0,-5.0,20699300.0,14772649000.0,ANTM
2020-02-13T00:00:00,680.0,-35.0,48920800.0,33812381000.0,ANTM
2020-02-14T00:00:00,675.0,-5.0,29968100.0,20284442500.0,ANTM
2020-02-17T00:00:00,680.0,5.0,33798800.0,22975142500.0,ANTM
2020-02-18T00:00:00,690.0,10.0,61588700.0,42663872500.0,ANTM
2020-02-19T00:00:00,705.0,15.0,94198000.0,66771643500.0,ANTM
2020-02-20T00:00:00,710.0,5.0,23540300.0,16736268500.0,ANTM
2020-02-21T00:00:00,700.0,-10.0,74636900.0,52619787500.0,ANTM
2020-02-24T00:00:00,685.0,-15.0,67340700.0,46689141000.0,ANTM
2020-02-25T00:00:00,660.0,-25.0,97963600.0,65506476000.0,ANTM
2020-02-26T00:00:00,630.0,-30.0,93935900.0,60252823500.0,ANTM
2020-02-27T00:00:00,600.0,-30.0,104666900.0,64081750500.0,ANTM
2020-02-28T00:00:00,575.0,-25.0,137409800.0,77266691000.0,ANTM
2020-03-02T00:00:00,585.0,10.0,117769700.0,68795379500.0,ANTM
2020-03-03T00:00:00,615.0,30.0,101217900.0,61721131000.0,ANTM
2020-03-04T00:00:00,630.0,15.0,93281500.0,58503907500.0,ANTM
2020-03-05T00:00:00,630.0,0.0,53646700.0,34117540500.0,ANTM
2020-03-06T00:00:00,610.0,-20.0,49754200.0,30621404000.0,ANTM
2020-03-09T00:00:00,555.0,-55.0,105445200.0,60273585500.0,ANTM
2020-03-10T00:00:00,575.0,20.0,76294500.0,43887450000.0,ANTM
2020-03-11T00:00:00,540.0,-35.0,84825600.0,46734068500.0,ANTM
2020-03-12T00:00:00,490.0,-50.0,98610300.0,49099176500.0,ANTM
2020-03-13T00:00:00,478.0,-12.0,117132200.0,55292891600.0,ANTM
2020-03-16T00:00:00,446.0,-32.0,57292700.0,25691640200.0,ANTM
2020-03-17T00:00:00,416.0,-30.0,45123800.0,18817301400.0,ANTM
2020-03-18T00:00:00,388.0,-28.0,78790100.0,30749637800.0,ANTM
2020-03-19T00:00:00,362.0,-26.0,8977100.0,3250045600.0,ANTM
2020-03-20T00:00:00,374.0,12.0,164706400.0,58569718600.0,ANTM
2020-03-23T00:00:00,348.0,-26.0,90136700.0,31735594400.0,ANTM
2020-03-24T00:00:00,364.0,16.0,155141100.0,55776376600.0,ANTM
2020-03-26T00:00:00,416.0,52.0,267248200.0,107554622600.0,ANTM
2020-03-27T00:00:00,460.0,44.0,292787100.0,138119782300.0,ANTM
2020-03-30T00:00:00,432.0,-28.0,74651200.0,32026687000.0,ANTM
2020-03-31T00:00:00,450.0,18.0,89306500.0,40133560400.0,ANTM
2020-04-01T00:00:00,436.0,-14.0,81224700.0,36294336800.0,ANTM
2020-04-02T00:00:00,452.0,16.0,83577100.0,37129358800.0,ANTM
2020-04-03T00:00:00,464.0,12.0,115728200.0,53566211200.0,ANTM
2020-04-06T00:00:00,540.0,76.0,224870500.0,113539498700.0,ANTM
2020-04-07T00:00:00,555.0,15.0,256413700.0,141914134000.0,ANTM
2020-04-08T00:00:00,520.0,-35.0,90030300.0,47529463000.0,ANTM
2020-04-09T00:00:00,520.0,0.0,105623600.0,54336640700.0,ANTM
2020-04-13T00:00:00,535.0,15.0,72240600.0,38735749500.0,ANTM
2020-04-14T00:00:00,555.0,20.0,84352000.0,46383691000.0,ANTM
2020-04-15T00:00:00,525.0,-30.0,87961700.0,47346943000.0,ANTM
2020-04-16T00:00:00,505.0,-20.0,100312000.0,50830702500.0,ANTM
2020-04-17T00:00:00,520.0,15.0,94759700.0,48897466500.0,ANTM
2020-04-20T00:00:00,500.0,-20.0,80546300.0,40748656100.0,ANTM
2020-04-21T00:00:00,482.0,-18.0,92065100.0,44533808000.0,ANTM
2020-04-22T00:00:00,492.0,10.0,74583700.0,36130262400.0,ANTM
2020-04-23T00:00:00,498.0,6.0,86760800.0,43250606700.0,ANTM
2020-04-24T00:00:00,494.0,-4.0,86275300.0,43133529900.0,ANTM
2020-04-27T00:00:00,505.0,11.0,56062600.0,28064249900.0,ANTM
2020-04-28T00:00:00,492.0,-13.0,45388100.0,22519545700.0,ANTM
2020-04-29T00:00:00,498.0,6.0,25492400.0,12680442400.0,ANTM
2020-04-30T00:00:00,510.0,12.0,85174700.0,43524444500.0,ANTM
2020-05-04T00:00:00,494.0,-16.0,64158400.0,31774310900.0,ANTM
2020-05-05T00:00:00,500.0,6.0,37904200.0,18874744400.0,ANTM
2020-05-06T00:00:00,500.0,0.0,40511700.0,20287422300.0,ANTM
2020-05-08T00:00:00,535.0,35.0,185061500.0,97411725000.0,ANTM
2020-05-11T00:00:00,530.0,-5.0,113381700.0,61106542500.0,ANTM
2020-05-12T00:00:00,515.0,-15.0,47048500.0,24377367500.0,ANTM
2020-05-13T00:00:00,535.0,20.0,69026200.0,36393012500.0,ANTM
2020-05-14T00:00:00,515.0,-20.0,81959800.0,43520036000.0,ANTM
2020-05-15T00:00:00,520.0,5.0,67020800.0,34676424500.0,ANTM
2020-05-18T00:00:00,525.0,5.0,46702500.0,24587337000.0,ANTM
2020-05-19T00:00:00,525.0,0.0,61033100.0,32527484500.0,ANTM
2020-05-20T00:00:00,520.0,-5.0,41916400.0,21776952500.0,ANTM
2020-05-26T00:00:00,530.0,10.0,32358800.0,17009093500.0,ANTM
2020-05-27T00:00:00,520.0,-10.0,43519100.0,22719541500.0,ANTM
2020-05-28T00:00:00,525.0,5.0,71853100.0,37961981500.0,ANTM
2020-05-29T00:00:00,535.0,10.0,58928900.0,31226291500.0,ANTM
2020-06-02T00:00:00,555.0,20.0,137754600.0,76432433500.0,ANTM
2020-06-03T00:00:00,555.0,0.0,147855500.0,82869763000.0,ANTM
2020-06-04T00:00:00,570.0,15.0,214067000.0,122811417000.0,ANTM
2020-06-05T00:00:00,590.0,20.0,187740200.0,110837873000.0,ANTM
2020-06-08T00:00:00,630.0,40.0,246393600.0,154068682000.0,ANTM
2020-06-09T00:00:00,610.0,-20.0,137515700.0,85893438500.0,ANTM
2020-06-10T00:00:00,595.0,-15.0,78090100.0,46674212000.0,ANTM
2020-06-11T00:00:00,580.0,-15.0,73061000.0,42711715000.0,ANTM
2020-06-12T00:00:00,580.0,0.0,58198800.0,32974394500.0,ANTM
2020-06-15T00:00:00,565.0,-15.0,44814200.0,25783917500.0,ANTM
2020-06-16T00:00:00,610.0,45.0,110517900.0,66110885500.0,ANTM
2020-06-17T00:00:00,635.0,25.0,195616600.0,122564100000.0,ANTM
2020-06-18T00:00:00,620.0,-15.0,88492800.0,55557592000.0,ANTM
2020-06-19T00:00:00,610.0,-10.0,59835400.0,36793444000.0,ANTM
2020-06-22T00:00:00,605.0,-5.0,49752700.0,30413590500.0,ANTM
2020-06-23T00:00:00,595.0,-10.0,31468100.0,18902896000.0,ANTM
2020-06-24T00:00:00,605.0,10.0,58104500.0,35444986500.0,ANTM
2020-06-25T00:00:00,600.0,-5.0,18727500.0,11216668500.0,ANTM
2020-06-26T00:00:00,605.0,5.0,29811500.0,18149780500.0,ANTM
2020-06-29T00:00:00,595.0,-10.0,25880900.0,15508585000.0,ANTM
2020-06-30T00:00:00,605.0,10.0,30619800.0,18468745500.0,ANTM
2020-07-01T00:00:00,600.0,-5.0,21393300.0,12863262500.0,ANTM
